ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Cluster,PCA1,PCA2
10936,1965,Graduation,Married,72190.0,0,0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,61,1947,15,0,1,2.5341048179796233,-0.0020525158914412424
4692,1976,Graduation,Married,7500.0,1,0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,50,71,7,1,2,-2.359828624038645,-0.9679559730836643
7212,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,60,65,5,1,0,-1.1985054409514628,0.6126473543969918
6086,1955,Graduation,Married,80395.0,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,71,1380,23,0,1,2.991857275290589,0.6700224082851812
437,1976,Master,Divorced,75012.0,0,0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,50,1027,22,0,1,2.502129706773062,-1.0132356363866715
11171,1965,Master,Married,56962.0,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,61,411,14,3,0,-1.1634229873725055,1.688989663140269
11101,1991,Graduation,Together,89891.0,0,0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,35,836,25,0,1,2.1692917796330407,-2.1370525821862
5329,1949,PhD,Divorced,35946.0,1,1,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,77,11,3,2,0,-1.6974244554165512,1.633765961049352
610,1953,PhD,Together,53593.0,1,1,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,73,480,15,2,0,-0.7041752869594952,1.9064137702313961
9384,1978,Graduation,Married,66373.0,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,48,606,16,2,3,0.32148302671485823,0.16355893907952315
5956,1948,PhD,Divorced,45072.0,1,2,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,78,284,11,3,0,-1.7029167658725748,2.926191396564723
10430,1973,Graduation,Divorced,89694.0,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,53,1472,11,2,3,0.8488116161062566,0.22781795553895176
7875,1949,Graduation,Married,72025.0,0,0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,77,1677,25,0,1,3.2729026964219017,0.9005123780365903
7072,1973,Graduation,Married,67432.0,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,53,1335,17,1,3,1.3623668050144375,-0.001563171815036811
6255,1952,Master,Together,70545.0,0,1,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,74,334,12,1,3,0.7498120204433795,1.0754616752341142
6516,1989,Basic,Married,17487.0,1,0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,37,18,3,1,2,-2.263508353707674,-1.7078218910585294
5564,1969,Graduation,Together,62882.0,0,1,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,57,1338,18,1,3,1.3724914813884863,-0.13950064175281587
5682,1953,PhD,Single,64108.0,0,1,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,73,1099,26,1,3,1.6969741116751735,0.9082940658821022
7458,1956,Master,Together,34941.0,1,1,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,70,97,6,2,0,-2.0089651715624894,1.2160613813537577
5237,1950,PhD,Single,48767.0,1,2,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,63,6,3,0,-1.668563536187462,2.7849891589696423
7761,1978,2n Cycle,Together,38702.0,1,0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,48,109,7,1,2,-1.2538771295557525,-0.4947825803849128
5278,1964,Graduation,Married,82224.0,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,62,902,20,0,1,2.176688939280456,0.25379966317802527
3560,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,74,1574,19,0,1,3.145942338148036,0.7902601178042211
7235,1975,2n Cycle,Married,17003.0,1,0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,51,38,6,1,2,-1.5935694258676145,-0.7292396765310789
10548,1995,Graduation,Single,71163.0,0,0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,31,960,23,0,1,2.269045919194107,-2.4406659280626353
2281,1970,Graduation,Single,33697.0,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,56,28,3,1,2,-1.7885205175410288,-0.33719401264027565
4073,1954,2n Cycle,Married,63564.0,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,72,1215,27,0,3,2.1298695237656387,0.16068427026006088
6974,1972,PhD,Together,83443.0,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,54,1497,21,0,1,2.8688149463804713,-0.2668982158928772
7938,1958,PhD,Together,51518.0,0,1,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,68,449,15,1,3,0.49324738772776394,1.1877738772924304
7094,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,51,1064,23,1,3,1.3534184995731176,0.054948226892948704
3667,1969,Graduation,Married,80952.0,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,57,1757,24,0,1,2.243318443483796,-0.6423631649994958
7723,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,1440,20,0,1,2.368461035265594,-1.0987311748590733
3870,1978,2n Cycle,Together,63855.0,0,0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,48,1006,23,0,1,1.820310328893587,-1.2897858152921569
4012,1972,PhD,Together,62220.0,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,54,1226,18,1,3,0.9098607098501874,-0.05505448584701948
5909,1964,Graduation,Married,58512.0,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,62,1171,15,1,3,0.3215826504885382,0.19275338192074806
10470,1979,Master,Married,40662.0,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,47,92,6,1,2,-0.9904156280719083,-1.2472432632980537
6488,1959,PhD,Married,38829.0,0,1,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,67,99,7,1,0,-0.9183356401221368,0.9555026409158276
10270,1981,2n Cycle,Married,35523.0,1,0,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,45,66,6,1,2,-1.6272174935422696,-1.3068423777292772
6887,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,59,564,17,2,3,0.17454521587510866,0.8064146457277248
6406,1988,Master,Married,78285.0,0,0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,38,1427,20,0,1,2.3168074518077897,-2.1112561206068063
7573,1978,PhD,Single,31626.0,1,0,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,48,86,5,1,2,-1.7208802880207208,-1.091520130047331
4508,1952,Graduation,Single,75127.0,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,74,833,18,0,1,2.2999640348525556,1.0996350876160825
221,1955,Graduation,Married,48726.0,0,1,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,71,242,9,1,0,-0.6130403088360882,1.3424280777905195
5331,1977,Graduation,Married,74985.0,0,0,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,49,1869,16,0,1,2.628544467504208,-1.4813528994454546
1911,1987,Graduation,Together,67430.0,0,0,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,39,1364,28,0,1,2.101238995146599,-2.0507498702685423
20,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,61,183,7,1,0,-0.5830132743978304,0.6126710910384202
8786,1956,Master,Married,62058.0,0,1,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,70,450,14,1,3,0.12351525006730171,1.0234238465672014
10582,1979,Graduation,Married,72063.0,0,1,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,47,758,19,1,1,1.3573783667512502,-0.9846145237283539
1915,1951,PhD,Married,78939.0,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,75,1507,19,0,1,2.6715354985872475,0.8574756920468795
8897,1965,Graduation,Single,42720.0,1,1,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,61,654,17,2,0,-0.74324111990682,0.553667563636608
2371,1972,Graduation,Married,33622.0,1,1,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,54,81,6,2,0,-2.022359195548544,0.053066827130852284
4303,1957,PhD,Together,6835.0,0,1,08-12-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,69,137,1,1,2,-4.38289578143657,0.9233450848440614
6825,1953,Graduation,Together,41452.0,1,1,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,16,3,2,0,-1.9477437405016838,1.9829705977651184
1072,1965,PhD,Single,40760.0,0,1,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,61,93,6,1,2,-1.182355428059965,0.34283261429665407
4964,1958,PhD,Together,74250.0,0,0,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,68,1158,17,0,1,2.438487736399387,0.6349357714913354
2461,1955,Master,Single,51124.0,1,1,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,71,43,4,2,0,-1.027182794717978,1.7972835720671863
10736,1971,Graduation,Single,72258.0,0,1,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,55,1525,20,1,1,2.1560839049729053,-0.22097966895873922
3194,1974,PhD,Single,71466.0,0,0,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,52,1230,18,0,1,2.371433640792196,-0.5200834171178267
10839,1976,Graduation,Together,36283.0,1,1,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,50,29,4,2,0,-1.6770403928471067,-0.06998118220732744
49,1970,Graduation,Single,20587.0,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,56,25,4,1,2,-1.963731105146882,-0.3457537104840111
4290,1972,Graduation,Married,30467.0,1,0,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,54,24,3,1,2,-1.8759678649097142,-0.7352784214833549
10219,1972,Graduation,Together,31590.0,1,0,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,54,38,4,1,2,-1.9363624459413267,-0.4113292635956833
4211,1986,Basic,Married,20425.0,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,40,57,5,1,2,-2.024463069695138,-1.766633060736409
1135,1960,Master,Together,17144.0,1,1,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,66,47,7,2,0,-2.1604193835685437,1.507720255424708
6299,1968,PhD,Divorced,42564.0,0,1,02-01-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,58,813,18,1,3,0.05895014583927659,-0.09918728436427057
10846,1978,Master,Married,43783.0,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,48,629,16,1,3,-0.299163744437142,-0.8541910618847404
347,1976,Graduation,Divorced,40780.0,0,1,08-09-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,50,377,13,1,2,-1.0849956355280133,-0.6541200909549826
6543,1945,Master,Together,62847.0,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,81,1612,13,0,1,2.282391755272302,1.0072969286001228
10446,1957,PhD,Married,82017.0,0,0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,69,729,16,0,1,1.9828544622699182,0.46350652242554824
3479,1950,Graduation,Single,16813.0,0,0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,76,50,5,0,2,-1.3070025446764781,0.5108676136145526
11075,1978,Graduation,Married,51267.0,1,1,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,48,270,11,2,0,-0.7486507032198806,-0.12299287374545201
4442,1961,Graduation,Single,46524.0,0,1,05-04-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,65,177,7,1,0,-0.3965007264875381,0.6825195446285737
199,1962,Master,Single,45183.0,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,64,315,12,0,2,-0.20447978728944546,-0.2733324902643929
6722,1954,PhD,Married,70421.0,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,72,767,20,1,3,0.9770284398569589,1.6788529403943573
796,1965,2n Cycle,Divorced,60161.0,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,61,1071,23,1,3,0.7908673387216062,0.14057038165436309
3749,1973,Graduation,Together,73926.0,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,53,1580,23,0,1,2.711669257900019,-0.685988405396717
8523,1968,Graduation,Married,19329.0,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,58,60,7,1,2,-1.9069771815271568,-0.17568184754227636
310,1970,Master,Married,61872.0,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,56,573,17,1,3,0.6441153984980194,0.3272955379903112
8629,1956,Graduation,Widow,46984.0,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,70,41,4,2,0,-1.4523857388727857,1.6515754104049976
236,1951,Graduation,Married,34838.0,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,75,170,7,2,0,-1.4915710518628083,1.8867847693292628
9930,1944,PhD,Single,82716.0,0,0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,82,1167,27,0,1,3.20517344045533,0.9889926160627064
3483,1958,Graduation,Married,48192.0,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,68,1526,22,0,3,1.424886851117464,0.4728429285565555
4599,1976,Master,Married,49681.0,0,2,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,50,458,15,2,0,-0.8300995199767358,0.3386824458852311
7326,1971,Master,Married,56850.0,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,63,5,1,0,-0.35473218266889034,0.1379291977393499
7352,1957,Graduation,Married,55267.0,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,69,405,13,1,3,0.3831104444236797,0.6590488752864708
2350,1972,Graduation,Married,59666.0,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,54,1027,13,2,3,-0.4249216125544124,0.8254386280011118
9145,1972,Graduation,Single,72504.0,0,1,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,54,1478,20,1,1,2.1157996223973985,-0.14649342167617793
2964,1981,Graduation,Married,26872.0,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,45,72,4,0,2,-1.2917328158173116,-2.0690932140233222
5585,1972,Graduation,Single,21359.0,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,54,48,5,1,2,-2.059296434287646,-0.8180346776729299
9687,1975,Graduation,Single,73170.0,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,51,726,15,0,1,1.5752702096816154,-1.3728988628379066
3732,1955,Master,Married,52750.0,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,71,860,21,1,3,1.1187170818340941,1.264286591551511
6303,1986,PhD,Together,91820.0,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,40,1497,22,0,1,3.1283665277588435,-1.3553162880805807
11176,1970,PhD,Together,65968.0,0,1,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,56,495,16,1,3,0.7363420332894846,-0.3139498152878786
2986,1976,Graduation,Married,30772.0,1,1,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,20,3,2,0,-2.1767509082398697,0.35216198442692737
7462,1954,Graduation,Single,22507.0,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,72,570,16,0,3,-0.39350309497254404,0.5335179177531141
3900,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,769,20,1,3,0.8877021169291904,-0.015257641018587023
7034,1978,2n Cycle,Married,25804.0,1,0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48,55,5,1,2,-2.016507945635976,-0.9035863266377856
9493,1980,PhD,Single,76412.0,0,0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,46,1808,17,0,1,2.4767714091065485,-1.5945191114437849
1143,1972,Graduation,Married,22063.0,1,0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,55,5,1,2,-1.8611151910147727,-0.43124730500679265
1,1961,Graduation,Single,57091.0,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,65,577,17,0,3,0.9072795411795734,-0.43554626776640043
3855,1963,Graduation,Married,22419.0,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,63,162,7,0,2,-1.252935364807883,-0.1051105691965576
5536,1959,Graduation,Together,87771.0,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,67,1957,19,1,3,2.183437850458304,1.0058380523049881
5989,1959,2n Cycle,Divorced,78353.0,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,67,1576,23,1,3,1.6157442834248925,0.9419851046136485
9499,1954,Graduation,Married,93404.0,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,72,1616,14,3,3,0.9720200734335138,2.9041634181467537
6768,1962,Graduation,Divorced,37859.0,1,2,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,64,36,4,3,0,-2.6382873886801783,1.8706891889957404
2150,1958,PhD,Widow,80995.0,0,1,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,68,1482,21,1,3,2.1410943985172515,1.2705312790590138
6646,1984,Graduation,Together,16529.0,1,0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,42,22,4,1,2,-2.001750455608903,-1.496590879959207
4887,1976,PhD,Divorced,55412.0,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,50,63,5,2,0,-1.3920742331838158,0.2585919541511507
8560,1992,Graduation,Single,48789.0,0,0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,34,680,17,0,2,0.42216697765515293,-1.7432755292627193
3321,1967,PhD,Together,56575.0,0,2,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,59,542,17,2,3,-0.08816609977300302,0.7695511084528427
11003,1980,2n Cycle,Together,25130.0,1,0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46,50,5,1,2,-1.889111005584028,-1.27971253816169
10402,1967,Graduation,Married,35441.0,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,39,4,2,0,-2.262815140769093,1.07484217430869
9904,1956,Graduation,Married,71391.0,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,70,1043,23,1,3,1.9034912162986823,1.0834944317078357
6141,1972,Master,Single,49494.0,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,54,385,12,1,2,-0.608648735047575,-0.21272445289807027
5687,1980,Graduation,Divorced,81702.0,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,46,1633,26,0,1,3.0491923405192476,-0.69384265260051
10856,1980,2n Cycle,Single,45889.0,0,1,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,46,4,1,2,-1.4013260164508803,-0.8958631625776379
5121,1977,Graduation,Single,56628.0,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,49,761,18,1,3,0.5298777824751014,-0.6514359969051762
4186,1950,Graduation,Together,34026.0,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,76,6,2,0,-1.48939207548512,1.459700635497595
368,1974,Graduation,Married,40049.0,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,52,290,11,1,2,-0.6070179672858137,-0.28270743069254234
3312,1988,Graduation,Single,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,38,89,7,1,2,-1.4587980735338077,-1.7625756648680282
11121,1981,Graduation,Married,19419.0,1,0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,45,70,7,1,2,-2.1712518416344806,-0.7217913622052199
5332,1960,2n Cycle,Married,82504.0,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,66,1066,16,0,1,2.4041552319704262,-0.2919752511055443
5848,1970,Graduation,Together,81205.0,0,0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,56,2009,18,0,1,3.0669169317970004,-0.6238374301767226
10343,1991,2n Cycle,Single,61618.0,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,35,1345,17,0,1,1.7174821302518606,-2.29728612139746
5935,1956,Master,Single,55284.0,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,70,764,20,1,3,0.8367228102678989,1.0994275329667218
2895,1963,Graduation,Single,49980.0,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,63,195,9,1,0,-0.5359263400673081,0.6832925202930449
10262,1980,Graduation,Married,15072.0,2,0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,46,53,7,2,0,-2.0354158717962796,0.09026813390407326
7848,1974,Graduation,Single,49166.0,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,52,368,11,1,2,-0.5532430745020662,-0.6432529036660549
9477,1954,PhD,Married,65324.0,0,1,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,72,544,17,1,3,0.8042734005456978,0.6978010511420009
4856,1957,2n Cycle,Married,82347.0,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,69,1853,24,0,1,3.3031959230641017,0.31336276890878056
7186,1966,PhD,Together,30843.0,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,60,35,4,2,0,-1.850616276644574,0.6153743799052602
5794,1974,PhD,Married,46374.0,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,52,446,15,1,2,-0.6116434865054622,-0.7519672431268143
1456,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,47,1180,24,1,3,1.0013014252503354,-0.7592098500306649
4877,1973,Master,Married,38576.0,0,1,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,41,4,1,2,-1.6562430311378509,-0.8112939598368005
425,1985,Graduation,Married,55357.0,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,41,727,19,2,3,0.025765337652189947,-0.24977722958823548
3007,1966,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,40,4,2,0,-2.2223795959715487,0.7344857324213045
